customer_id,full_name,email,birth_date,gender,city,state,signup_date,customer_segment,acquisition_channel,monthly_income,credit_score,risk_level,is_active,churn_flag
4773,Bryan Gilbert-Grant,jakerees@example.org,1951-09-09,Male,Damienburgh,Isle of Man,2024-10-02,Premium,LinkedIn,11571,643,High,True,False
4774,Joanna James,simpsonjoanne@example.com,1970-10-16,Female,West Rosie,Ecuador,2023-09-30,Standard,Google Ads,4099,587,High,True,False
4775,Reece Benson,jeremy81@example.org,1953-09-04,Female,West Albertland,Libyan Arab Jamahiriya,2026-02-06,Business,Referral,30470,733,Medium,True,False
4776,Jack Gibson,byrnereece@example.net,1947-04-07,Male,Lake Bethshire,Sri Lanka,2024-03-11,Standard,Organic,3574,645,High,True,True
4777,Christine Russell,harrisonkarl@example.net,1983-06-10,Male,Kennedymouth,Greenland,2024-12-11,Standard,Referral,1952,757,Low,True,False
4778,Denise Williams,ejones@example.com,1963-03-12,Female,Leeside,French Southern Territories,2024-04-30,Standard,LinkedIn,4906,738,Medium,True,True
4779,Valerie O'Neill,miahlynn@example.net,1977-10-20,Female,West Ruth,United States Minor Outlying Islands,2026-05-11,Standard,Google Ads,4515,699,Medium,True,True
4780,Patricia Clarke-Douglas,kylenicholson@example.com,1947-09-14,Female,Miahberg,Christmas Island,2025-03-03,Premium,LinkedIn,7376,614,High,False,True
4781,Mrs Abigail Franklin,vfoster@example.org,1952-07-15,Male,East Charlotteville,Bahrain,2023-12-11,Standard,Facebook Ads,4906,786,Low,False,True
4782,Mohammad Smith,gibsonalison@example.org,1991-09-09,Female,East Christianside,Anguilla,2025-01-08,Standard,Referral,4520,727,Medium,True,True
4783,Geraldine Burns,stuartadams@example.net,1967-01-28,Female,South John,Tunisia,2025-07-27,Premium,Facebook Ads,9208,728,Medium,True,False
4784,Cheryl Bevan-Forster,cchambers@example.com,2002-04-15,Male,North Kyleland,Timor-Leste,2026-05-19,Standard,Organic,2327,748,Medium,False,True
4785,Bethan Ahmed,peterdavey@example.com,2005-09-11,Male,Lake Elliot,Finland,2025-11-24,Standard,Google Ads,2430,739,Medium,True,False
4786,Mohammed White,lewisdavid@example.org,1947-10-07,Female,West Craigport,Korea,2023-07-30,Standard,Organic,4542,553,High,False,False
4787,Callum Yates,barbaragreenwood@example.net,2008-03-07,Male,Gemmaton,Cuba,2024-10-29,Standard,Organic,3479,584,High,False,True
4788,Dr Christopher Lewis,nathanyoung@example.com,2004-08-16,Female,Yvonnemouth,Tokelau,2026-02-01,Business,Organic,14457,649,High,False,True
4789,Allan Bartlett,jsmith@example.com,2006-01-18,Male,Iantown,Kuwait,2023-11-22,Standard,Referral,2144,842,Low,True,False
4790,Deborah Gray,gclayton@example.org,1969-06-07,Male,South Alexandraborough,Guinea-Bissau,2024-08-09,Premium,Referral,10746,706,Medium,True,False
4791,Rachel Williams,billy07@example.net,2004-10-20,Male,West Elizabethmouth,El Salvador,2025-05-24,Premium,Referral,5474,732,Medium,True,False
4792,Glenn Robinson-Cross,msharp@example.com,2005-02-08,Male,Melanieport,Congo,2024-06-30,Standard,Organic,4235,594,High,False,True
4793,Mr Callum Allen,parryben@example.org,1978-06-16,Female,South Jessica,Senegal,2026-04-20,Standard,Referral,2890,719,Medium,True,False
4794,Shannon Kemp,russell25@example.com,1983-06-22,Female,Smithchester,Liberia,2023-09-13,Standard,Referral,2848,778,Low,True,False
4795,Gerald Whitehead,mgriffiths@example.net,2006-02-18,Male,Kingbury,Romania,2023-11-06,Standard,Referral,3024,665,Medium,True,False
4796,Charlene Lewis,melaniegibson@example.org,1992-01-28,Male,Edwardsfort,Mauritius,2024-03-09,Standard,Referral,2557,665,Medium,True,False
4797,Mrs Dawn Matthews,charvey@example.org,1950-10-09,Female,New Jonathanchester,Ireland,2024-06-30,Standard,Organic,3135,627,High,True,True
4798,Amy Walsh,carrcallum@example.net,1994-01-04,Male,Port Dylan,Jordan,2025-08-28,Standard,Google Ads,2255,707,Medium,True,False
4799,Maria Ryan,gavinstevenson@example.net,1994-02-13,Male,Helenfort,Nicaragua,2024-04-24,Standard,Organic,4715,793,Low,True,False
4800,Chelsea Fox,gparry@example.com,1958-10-24,Female,Shepherdfort,Dominica,2026-05-31,Standard,Facebook Ads,4598,637,High,True,True
4801,Dr Alice Edwards,wmccarthy@example.com,1982-09-04,Male,New Christopherhaven,Niger,2024-03-17,Standard,Organic,2344,697,Medium,False,False
4802,Amber Dawson,dawn78@example.net,1985-12-01,Female,Port Hilaryland,Japan,2024-08-26,Standard,Organic,3373,709,Medium,False,False
4803,Dr Gordon Clark,paulwilliams@example.com,1988-06-02,Male,Jonesstad,Rwanda,2026-02-14,Business,Google Ads,22935,612,High,True,True
4804,Eric Coles,howardjudith@example.org,1978-09-27,Female,Jenniferfort,Macao,2025-12-24,Premium,Referral,5813,752,Low,True,False
4805,Mr Danny Gray,jamie67@example.com,1991-06-30,Male,Judithport,Bosnia and Herzegovina,2026-02-02,Premium,Organic,10505,760,Low,True,False
4806,Katie Collins,roymartin@example.org,2002-08-12,Male,Karlport,Saint Vincent and the Grenadines,2026-05-07,Standard,Organic,3810,683,Medium,True,False
4807,Dr Adrian Reid,rfitzgerald@example.net,1976-01-28,Male,Jamesfort,Chile,2025-12-29,Standard,Organic,2614,739,Medium,True,False
4808,Frank Stokes-Powell,barbara75@example.com,1986-07-24,Female,West Joanneborough,Nepal,2025-04-25,Standard,Google Ads,4833,693,Medium,True,False
4809,Gail Wright,anthony08@example.org,1969-07-01,Female,Singhville,Guinea,2024-03-16,Business,Google Ads,14675,643,High,False,False
4810,Louise Cooper,joannewalker@example.net,1963-07-23,Male,North Bruceborough,Costa Rica,2024-04-23,Premium,Google Ads,10005,625,High,True,True
4811,Philip Talbot,bakerelizabeth@example.net,1975-10-11,Female,Amyfort,Saint Lucia,2024-08-24,Standard,LinkedIn,4367,726,Medium,True,True
4812,Dr Sean Bryan,carolynmartin@example.org,1969-05-18,Female,West Samuel,Cameroon,2024-03-14,Standard,Facebook Ads,4964,652,Medium,False,True
4813,Debra Marsh,zwatkins@example.net,1956-10-17,Male,East Bruce,Yemen,2025-06-29,Standard,Organic,2010,828,Low,True,False
4814,Carol Kaur,robertsangela@example.org,1974-04-04,Male,South Keithmouth,Bahrain,2023-09-04,Standard,Facebook Ads,3573,589,High,True,True
4815,Jay Howe,janetstephenson@example.net,2005-10-16,Female,South Jacqueline,Faroe Islands,2023-12-23,Standard,Referral,4914,674,Medium,True,False
4816,Marie Smart,glenn24@example.net,1999-08-09,Non-Binary,South Stewart,Zambia,2025-02-27,Standard,Organic,3461,487,High,True,False
4817,Fiona Robinson,powellvictoria@example.com,1985-03-18,Female,Wrightland,Senegal,2024-03-14,Premium,Facebook Ads,9876,664,Medium,True,True
4818,Christian Price,marymason@example.net,1957-10-20,Male,South Kathleen,Faroe Islands,2024-04-03,Standard,Organic,3652,602,High,True,True
4819,Judith Ashton,emiller@example.com,1979-11-12,Female,Lake Benborough,Aruba,2025-02-22,Standard,Google Ads,2307,608,High,True,False
4820,Mrs Beth Powell,chammond@example.org,1992-05-15,Female,Bernardshire,Afghanistan,2025-08-27,Standard,Google Ads,2763,616,High,True,False
4821,Hazel Hale,mannleanne@example.org,1960-10-24,Female,East Molly,Mauritania,2025-03-23,Standard,Referral,4190,610,High,True,False
4822,Rachel Robinson,heather83@example.org,1970-11-17,Male,Coopermouth,Nepal,2025-12-18,Standard,LinkedIn,2606,734,Medium,True,False
4823,Steven Barnes-Ahmed,hharris@example.org,1978-09-20,Male,Dorothyport,Switzerland,2025-12-23,Standard,Google Ads,2375,706,Medium,True,False
4824,Benjamin Whittaker,brownashley@example.com,1948-04-16,Female,New Denise,Palau,2025-09-20,Premium,Referral,5039,682,Medium,False,False
4825,Lawrence Martin,nichollshazel@example.org,1998-12-16,Female,Port Johnmouth,Guyana,2023-07-26,Standard,LinkedIn,2591,720,Medium,True,False
4826,Wayne Hewitt,bankselliott@example.net,1986-10-09,Female,Karenbury,Aruba,2023-12-24,Business,Google Ads,19894,777,Low,True,False
4827,Dr Damian Carr,gareth97@example.net,1986-04-10,Male,Jonesville,Hong Kong,2023-12-12,Premium,Google Ads,9652,637,High,False,False
4828,Daniel Bailey,saraturnbull@example.org,1995-12-31,Female,South Brendaburgh,Iran,2024-08-18,Standard,Referral,4660,728,Medium,True,False
4829,Gillian Warren,joancoles@example.org,1994-01-02,Male,McDonaldburgh,Kyrgyz Republic,2024-03-04,Standard,Organic,2198,696,Medium,True,True
4830,Dr Charles Lowe,victoria81@example.net,2003-02-15,Male,Lake Douglas,Luxembourg,2026-03-21,Premium,LinkedIn,7081,675,Medium,True,False
4831,Arthur Foster,walkermaria@example.org,1950-01-31,Male,North Sophie,South Georgia and the South Sandwich Islands,2025-08-19,Standard,Facebook Ads,4782,576,High,True,False
4832,Joshua Brooks,begumwayne@example.net,1954-10-21,Non-Binary,East Bryan,Guadeloupe,2025-07-30,Standard,Google Ads,4498,718,Medium,True,False
4833,Mitchell Wilkinson,ryanjones@example.org,1967-09-07,Male,North Juliantown,Western Sahara,2024-03-01,Standard,LinkedIn,2648,758,Low,True,False
4834,Joel Knight,justin79@example.net,1946-07-22,Male,Georginamouth,Spain,2024-02-05,Business,Facebook Ads,34514,672,Medium,True,False
4835,Connor Taylor,clive68@example.org,1962-11-15,Female,Paulshire,Chile,2025-08-09,Business,Google Ads,24915,766,Low,True,False
4836,Mr Glenn Haynes,kevin37@example.com,1989-07-23,Male,Amyberg,Lesotho,2025-06-17,Standard,Organic,2449,733,Medium,True,True
4837,Jay Davies,jacksonjoshua@example.net,1949-04-17,Female,Caroleshire,Portugal,2023-11-22,Standard,Organic,3789,824,Low,False,False
4838,Maureen Patel,daleashleigh@example.org,1997-09-08,Male,Granthaven,Poland,2026-05-24,Premium,Facebook Ads,6157,717,Medium,True,False
4839,Graham Leach,barbarawhitehouse@example.com,1959-03-26,Female,Daviestown,Vietnam,2025-07-08,Standard,Organic,3758,735,Medium,False,False
4840,George Miah,shirley34@example.com,1999-10-10,Female,New Ryan,Sweden,2024-10-02,Standard,Organic,3191,577,High,True,True
4841,Francis Bennett-Armstrong,pauline31@example.org,1959-09-01,Female,North Kevinland,Estonia,2024-09-29,Standard,Referral,3682,652,Medium,True,False
4842,Barry Kelly,jillharrison@example.com,2003-09-18,Male,Jacquelinemouth,Burundi,2024-11-11,Standard,Organic,4488,744,Medium,True,False
4843,Samuel Scott,sallyhardy@example.org,1946-09-25,Male,Jonesport,Maldives,2025-05-02,Standard,Organic,3665,579,High,True,False
4844,Emily Hayes,paul49@example.net,1985-11-13,Female,Lake Kevinberg,Saint Vincent and the Grenadines,2026-03-14,Standard,Google Ads,4970,612,High,False,True
4845,Louise Bishop-Price,robinsonjulian@example.org,1970-04-18,Male,Emilyside,Papua New Guinea,2026-01-11,Business,Google Ads,28825,810,Low,True,False
4846,Dr Victor McCarthy,umason@example.net,1950-07-24,Non-Binary,Port Heathertown,Mozambique,2026-01-03,Standard,Referral,3409,778,Low,True,False
4847,Mathew Barton,smithjoyce@example.com,1986-02-28,Male,Ellisbury,Vietnam,2024-10-10,Standard,Facebook Ads,2040,724,Medium,False,False
4848,Sarah Moss-Thompson,lisa51@example.net,1974-02-19,Female,East Stephanie,United States Minor Outlying Islands,2023-11-07,Standard,Referral,3947,629,High,True,False
4849,Christopher Ward-Robinson,glloyd@example.com,2002-03-18,Male,Port Catherine,Wallis and Futuna,2025-06-10,Standard,Referral,3266,650,Medium,True,False
4850,Amy Bell,millsjoseph@example.com,2003-09-16,Male,Elliottville,Sudan,2024-03-22,Standard,Organic,2341,782,Low,True,False
4851,Elaine Wallace,ubrown@example.org,1962-02-19,Female,Port Lawrence,Somalia,2026-03-31,Premium,LinkedIn,9925,606,High,True,False
4852,Mrs Angela Hall,vincentpearce@example.org,1993-09-30,Male,Declanmouth,Macao,2024-01-26,Standard,Organic,4336,739,Medium,True,False
4853,Ms Kathryn Rogers,morangerard@example.com,1974-06-05,Female,Jeanbury,Bangladesh,2024-12-22,Standard,Facebook Ads,3485,670,Medium,True,False
4854,Roger Harrison,johnruth@example.net,1975-03-24,Male,New Naomiville,Christmas Island,2025-04-01,Standard,Referral,3126,612,High,True,True
4855,Nigel Shaw,hbibi@example.org,1956-10-12,Female,Karenmouth,Senegal,2026-04-16,Standard,Organic,2426,717,Medium,True,True
4856,Nicholas Simpson,paul02@example.net,2005-02-09,Male,Brownside,Turkey,2025-12-31,Premium,Google Ads,6383,775,Low,True,False
4857,Neil Rhodes,kenneth26@example.com,1988-07-29,Female,Sandraville,Saint Vincent and the Grenadines,2024-11-09,Standard,Organic,4905,830,Low,True,False
4858,Mohammed Young,brian56@example.org,1997-03-13,Female,Port Ellie,Equatorial Guinea,2023-10-26,Business,Organic,16335,733,Medium,True,True
4859,Dr Marie Phillips,sallyrussell@example.org,1999-02-22,Female,Juliaton,Malaysia,2024-12-05,Business,Facebook Ads,24885,850,Low,True,False
4860,Ashley Edwards,nicholas19@example.net,1965-11-21,Female,Martynfurt,Hong Kong,2024-12-06,Premium,Organic,10025,807,Low,True,False
4861,Dr Denise Williamson,neil81@example.net,1946-07-31,Male,Bibichester,Indonesia,2025-06-07,Premium,Organic,8464,690,Medium,True,False
4862,Derek Miller,patrickkelly@example.com,1981-05-28,Female,West Nicolechester,Cape Verde,2026-03-21,Business,Organic,29476,574,High,True,False
4863,Bethan Johnson,heatherkirk@example.org,1977-01-29,Male,Juliamouth,Papua New Guinea,2025-09-19,Standard,Facebook Ads,3164,543,High,False,True
4864,Frances Peters,callumrichardson@example.com,2006-04-29,Male,Jessicabury,Tonga,2024-10-20,Standard,Google Ads,1939,797,Low,True,False
4865,Martin Pratt,mweston@example.net,1949-03-19,Male,Barbaraland,Spain,2024-07-04,Standard,Google Ads,3873,773,Low,True,False
4866,Alexander Hale-Bruce,raymondryan@example.org,1956-11-26,Male,Joshuafurt,Congo,2025-06-01,Standard,LinkedIn,4295,701,Medium,True,False
4867,Teresa Hughes,snicholson@example.com,1951-10-05,Female,Port Stacey,Congo,2025-03-21,Premium,Referral,11610,666,Medium,True,False
4868,Dr Keith Walton,yedwards@example.org,2000-05-13,Female,North Christine,Guyana,2023-09-02,Premium,Google Ads,5921,578,High,True,True
4869,Mr Duncan Barnett,jcooper@example.net,2003-09-26,Male,Lake Kate,Micronesia,2024-05-14,Standard,Google Ads,3924,729,Medium,True,False
4870,Howard Andrews,evanskathleen@example.org,1986-12-20,Male,Mariachester,Nepal,2025-04-13,Standard,Google Ads,3465,718,Medium,False,True
4871,Miss Lisa Ashton,doddhayley@example.net,1991-08-19,Male,South Lukeberg,Grenada,2025-10-25,Premium,Organic,8024,663,Medium,True,False
4872,Laura Wood,mwright@example.com,1987-05-19,Female,Port Lynn,Liberia,2023-09-26,Premium,Referral,11848,701,Medium,True,False
4873,Ms Amber Spencer,brookeswilliam@example.com,1983-02-22,Female,East Geraldine,Estonia,2024-04-05,Standard,Organic,2828,792,Low,True,True
4874,Darren Watson,griffithsalison@example.org,1979-01-28,Female,Bruceborough,New Zealand,2023-09-25,Premium,Organic,5021,649,High,True,True
4875,Ms Tina Bailey,jacksonjessica@example.com,2007-07-27,Female,Port Elaine,Liechtenstein,2024-05-30,Standard,Facebook Ads,4236,760,Low,False,False
4876,Jayne Wilson,vincentmurphy@example.org,2005-10-04,Female,North Callum,New Caledonia,2025-09-10,Premium,Referral,8641,750,Low,True,False
4877,Ms Amanda Ellis,smithjade@example.com,1959-02-13,Male,Port Kennethview,Australia,2023-09-17,Standard,Referral,4244,826,Low,True,False
4878,Alice Freeman,jeanmason@example.com,1994-08-16,Female,Daviesbury,Lao People's Democratic Republic,2024-08-30,Premium,Organic,11058,577,High,True,False
4879,Janice Brown,dohertygareth@example.com,1999-04-15,Female,Freemanland,Lao People's Democratic Republic,2026-05-04,Standard,Google Ads,3090,623,High,True,True
4880,Damian Armstrong,dunnfrancis@example.com,1983-04-09,Non-Binary,West Owen,Canada,2023-06-24,Premium,Organic,11231,602,High,False,True
4881,Jacqueline Chamberlain-Jones,nhall@example.org,1980-12-31,Male,Eileenland,New Caledonia,2024-07-16,Standard,Referral,1808,807,Low,True,False
4882,Mr Samuel Jones,williamsjane@example.org,1993-06-06,Male,Harrystad,Mauritania,2026-04-19,Standard,Facebook Ads,2654,636,High,False,False
4883,Graham Schofield,andersonkenneth@example.com,1981-12-03,Female,Charlottechester,Saint Lucia,2026-05-28,Standard,Google Ads,2649,629,High,True,False
4884,Dr Leslie Cameron,elizabeth81@example.org,1973-06-23,Female,West Fiona,Vanuatu,2024-06-26,Standard,Organic,4101,702,Medium,True,False
4885,Megan Harrison-Clark,christianhodgson@example.org,1977-02-19,Female,New Katie,Armenia,2025-05-24,Standard,Facebook Ads,3886,850,Low,True,False
4886,Rosemary Davis,tayloranthony@example.com,2007-10-12,Female,South Ronaldshire,Guinea,2026-03-20,Premium,Organic,7945,836,Low,True,False
4887,Ms Amber Kelly,jaynerees@example.org,1974-11-22,Female,Port Matthewville,New Caledonia,2026-03-24,Premium,Organic,8916,619,High,True,True
4888,Carol Khan,colehenry@example.org,1977-12-19,Female,West Rosemaryfort,Montenegro,2026-03-26,Premium,Facebook Ads,10332,672,Medium,True,False
4889,Dr Hayley Hicks,jennifer92@example.org,1955-08-26,Female,Brownbury,Uganda,2024-12-24,Standard,Google Ads,2184,738,Medium,True,False
4890,Brett Reed,vkhan@example.org,2008-01-18,Male,Turnertown,Nauru,2026-04-26,Standard,Google Ads,2545,601,High,False,True
4891,Ms Hollie Bell,deborah69@example.com,2008-02-14,Female,Maymouth,Saint Lucia,2025-02-06,Standard,LinkedIn,3569,639,High,True,False
4892,Jessica Watson,jeanfinch@example.net,1951-11-26,Female,Waltonmouth,Slovenia,2024-12-27,Standard,Google Ads,2406,704,Medium,True,False
4893,Clare James,julie89@example.com,1978-08-22,Female,Masonfurt,Gambia,2024-04-30,Standard,Organic,4648,661,Medium,True,False
4894,Maria Roberts,porterbarry@example.net,1964-07-04,Female,Andersonburgh,Rwanda,2023-07-10,Standard,LinkedIn,3956,727,Medium,True,False
4895,Dr Mandy Campbell,petergriffiths@example.org,1974-07-17,Non-Binary,Margaretstad,Palestinian Territory,2024-12-21,Premium,Referral,7465,612,High,True,False
4896,Catherine Thompson-Skinner,higginsdeclan@example.com,1971-02-22,Female,Kerrybury,Bouvet Island (Bouvetoya),2025-03-09,Business,Organic,13889,670,Medium,True,True
4897,Ashley Wilson,beth96@example.com,1982-09-13,Male,East Shane,Bosnia and Herzegovina,2024-04-12,Standard,Referral,1869,791,Low,True,False
4898,Leslie Sullivan,bethan86@example.org,1977-06-30,Female,West Georgeborough,Taiwan,2024-06-13,Standard,Referral,1870,602,High,True,True
4899,Ms Angela Parker,juliangallagher@example.com,1980-05-01,Female,Port Joan,Costa Rica,2025-08-23,Standard,Facebook Ads,3171,740,Medium,True,False
4900,Teresa Moore,ellieallen@example.org,1967-07-25,Female,Owenfurt,China,2025-02-20,Standard,Facebook Ads,3347,573,High,True,False
4901,Emma Carpenter-Jones,aball@example.org,1954-07-30,Male,Shaunfort,Congo,2025-12-06,Business,Referral,21181,850,Low,True,False
4902,Benjamin Woods,mohammadporter@example.net,1962-05-20,Male,North Colin,Jordan,2025-10-11,Standard,Referral,1897,773,Low,True,False
4903,Dr Francis Green,ssmart@example.com,1967-04-03,Female,Kaychester,Kyrgyz Republic,2024-07-30,Standard,Facebook Ads,4887,769,Low,True,True
4904,Charlene Edwards,antony46@example.net,2003-08-24,Male,West Philipshire,Mayotte,2024-07-22,Premium,Google Ads,10418,782,Low,True,False
4905,Vanessa Green-Kennedy,harrisonscott@example.net,1984-09-14,Male,West Lesliehaven,South Africa,2025-10-03,Standard,Referral,2810,687,Medium,True,False
4906,Dr Patrick Spencer,aperry@example.com,1963-06-04,Male,Albertchester,South Africa,2023-06-14,Premium,LinkedIn,8384,740,Medium,True,False
